code,Name,yield_basis,effective_yield,dividend_yield_total_actual,dividend_yield_total_fwd,dividend_yield_fwd_total,dividend_yield_fwd,non_cut_years_verified,fcf_payout_3y,drop_reason_core,drop_reason_satellite,data_quality_flags,manual_check_reason,div_source_used,high_yield_risk,yield_split_mismatch,is_financial,core_pass,satellite_pass,in_holdings
67520,パナソニック　ホールディングス,none,,,,0.0147329650092081,0.0147329650092081,0.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
83060,三菱ＵＦＪフィナンシャル・グループ,none,,,,0.0231758102480535,0.0231758102480535,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,True,False
74560,松田産業,none,,,,0.0157480314960629,0.0157480314960629,0.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
86040,野村ホールディングス,dps_fallback,0.04520222045995242,0.04520060421604208,0.04520222045995242,0.045200604216042,0.0452022204599524,3.0,,A_non_cut_years; fin_sector_excluded_from_core; fin:A_non_cut_years; data_missing:fcf_payout,TT_not_all_pass,,yf_source_high_yield,yf,False,False,True,False,False,False
66700,ＭＣＪ,none,,,,0.0197066911090742,0.0197066911090742,0.0,4.922077922077922,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
83340,群馬銀行,none,,,,0.026887743670177,0.026887743670177,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,True,False
19380,日本リーテック,none,,,,0.0236686390532544,0.0236686390532544,10.0,,D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
83440,山形銀行,none,,,,0.0179282868525896,0.0179282868525896,0.0,0.1018642279282448,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,False,False
66480,かわでん,none,,,,0.1412566975158305,0.1412566975158305,0.0,0.6248715313463515,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
83430,秋田銀行,none,,,,0.0205882352941176,0.0205882352941176,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,True,False
32880,オープンハウスグループ,none,,,,0.017323600973236,0.017323600973236,0.0,0.3954752840372553,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
58300,いよぎんホールディングス,dps_fallback,0.014653207424291761,0.014816912132588317,0.014653207424291761,0.0148169121325883,0.0146532074242917,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:fcf_payout,yield_below_2pct,div_history_short,,yf,False,False,True,False,False,False
99080,日本電計,none,,,,0.0351373182552504,0.0351373182552504,0.0,0.5617647058823529,A_non_cut_years; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
61010,ツガミ,none,,,,0.0208695652173913,0.0208695652173913,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
50760,インフロニア・ホールディングス,none,,,,0.0345898004434589,0.0345898004434589,1.0,1.2946133509583608,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
13840,ホクリヨウ,none,,,,0.1586638830897703,0.1586638830897703,7.0,,D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
95330,東邦瓦斯,dps_fallback,0.06139677666922486,0.06261825780543716,0.06139677666922486,0.0626182578054371,0.0613967766692248,0.0,0.3544379930139489,A_non_cut_years,OK,div_split_adjusted,high_yield_risk; yf_source_high_yield,yf,True,False,False,False,True,False
30860,Ｊ．フロント　リテイリング,none,,,,0.0174395560840269,0.0174395560840269,0.0,0.1408136117556071,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
33700,フジタコーポレーション,actual,0.004266675611135788,0.004266675611135788,,0.0042666756111357,,1.0,0.0491803278688524,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,TT_not_all_pass; yield_unknown,div_split_adjusted; div_history_short,,yf,False,False,False,False,False,False
44610,第一工業製薬,none,,,,0.0182767624020887,0.0182767624020887,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
76080,エスケイジャパン,none,,,,0.0486555697823303,0.0486555697823303,0.0,0.4166666666666667,A_non_cut_years; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
97650,オオバ,none,,,,0.0334928229665071,0.0334928229665071,5.0,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
19800,ダイダン,none,,,,0.0452039691289966,0.0452039691289966,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
62230,西部技研,dps_fallback,0.03264925373134328,0.03264925373134328,0.03264925373134328,0.0326492537313432,0.0326492537313432,2.0,0.6547911547911548,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,OK,div_history_short,,yf,False,False,False,False,True,False
91040,商船三井,none,,,,0.0258646172036653,0.0258646172036653,0.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
63690,トーヨーカネツ,dps_fallback,0.08024481468888134,0.08078968529305988,0.08024481468888134,0.0807896852930598,0.0802448146888813,0.0,1.0237422272470322,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,OK,div_split_adjusted,high_yield_risk; yf_source_high_yield,yf,True,False,False,False,True,False
66750,サクサ,none,,,,0.1131541725601131,0.1131541725601131,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
70370,テノ．ホールディングス,none,,,,0.0111982082866741,0.0111982082866741,6.0,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
83590,八十二長野銀行,none,,,,0.0167694204685573,0.0167694204685573,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,False,False
61360,オーエスジー,none,,,,0.0333396476605417,0.0333396476605417,5.0,0.5821316361878676,D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
78190,粧美堂,none,,,,0.025089605734767,0.025089605734767,0.0,0.3259717314487632,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
78750,竹田ｉＰホールディングス,none,,,,0.0603588907014681,0.0603588907014681,0.0,0.2135922330097087,A_non_cut_years; E_div_yield; data_missing:yield,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,True,False
94050,朝日放送グループホールディングス,none,,,,0.0152046783625731,0.0152046783625731,3.0,0.363758389261745,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass; yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
31500,グリムス,none,,,,0.026032627559875,0.026032627559875,0.0,0.3923887336056762,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
19440,きんでん,none,,,,0.0166875260742594,0.0166875260742594,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
98370,モリト,none,,,,0.0360313315926892,0.0360313315926892,5.0,,D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
17980,守谷商会,none,,,,0.1215559157212317,0.1215559157212317,10.0,0.0800147492625368,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,True,False
42310,タイガースポリマー,none,,,,0.0520117762512266,0.0520117762512266,0.0,0.3819857883618206,A_non_cut_years; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
36730,ブロードリーフ,none,,,,0.0051229508196721,0.0051229508196721,3.0,0.0823211875843454,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
72500,太平洋工業,none,,,,0.0,0.0,0.0,92.88888888888889,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,shares_missing; fcf_payout_extreme:92.89; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
36470,ジー・スリーホールディングス,dps_fallback,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,TT_not_all_pass; yield_below_2pct,div_split_adjusted; div_history_short,,yf,False,False,False,False,False,False
29930,長栄,none,,,,0.0521920668058455,0.0521920668058455,3.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
14140,ショーボンドホールディングス,dps_fallback,0.12149532710280374,0.12200290665361346,0.12149532710280374,0.1220029066536134,0.1214953271028037,0.0,0.5102874195068321,A_non_cut_years,TT_not_all_pass,div_split_adjusted,high_yield_risk; yf_source_high_yield,yf,True,False,False,False,False,True
43660,ダイトーケミックス,none,,,,0.0209973753280839,0.0209973753280839,0.0,0.110180412371134,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
74590,メディパルホールディングス,none,,,,0.0205980066445182,0.0205980066445182,0.0,0.2296578015140889,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
83580,スルガ銀行,none,,,,0.0210425633668101,0.0210425633668101,0.0,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,True,False
56590,日本精線,none,,,,0.0416666666666666,0.0416666666666666,0.0,0.5787664693526828,A_non_cut_years; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
85370,大光銀行,none,,,,0.0273684210526315,0.0273684210526315,0.0,0.0262105943461713,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,True,False,False,False
13330,マルハニチロ,dps_fallback,0.07429922323539345,0.07454605368082519,0.07429922323539345,0.0745460536808251,0.0742992232353934,0.0,0.1326713362776262,A_non_cut_years,OK,div_split_adjusted,high_yield_risk; yf_source_high_yield,yf,True,False,False,False,True,False
66470,森尾電機,none,,,,0.022140221402214,0.022140221402214,0.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
18990,福田組,none,,,,0.0289687137891077,0.0289687137891077,2.0,0.2490160314869924,A_non_cut_years; E_div_yield; data_missing:yield,OK,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
88040,東京建物,none,,,,0.0243374797187669,0.0243374797187669,10.0,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
18120,鹿島建設,none,,,,0.0217642209398186,0.0217642209398186,0.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
80180,三共生興,none,,,,0.0292524377031419,0.0292524377031419,0.0,7.118243243243243,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
93070,杉村倉庫,none,,,,0.0144648023143683,0.0144648023143683,0.0,0.1202830188679245,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
34670,アグレ都市デザイン,none,,,,0.0369194124652639,0.0369194124652639,2.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
18710,ピーエス・コンストラクション,none,,,,0.0366116295764537,0.0366116295764537,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
74600,ヤギ,none,,,,0.0222496909765142,0.0222496909765142,0.0,0.6470588235294118,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
55410,大平洋金属,none,,,,0.0503168095415579,0.0503168095415579,0.0,0.9209237228831352,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
17110,ＳＤＳホールディングス,dps_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,div_history_short,,jquants,False,False,False,False,False,False
68980,トミタ電機,none,,,,,,0.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_unknown,shares_missing; div_history_short,,jquants,False,False,False,False,False,False
40250,多木化学,none,,,,0.0166297117516629,0.0166297117516629,6.0,0.1706959706959707,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
25880,プレミアムウォーターホールディングス,none,,,,0.0253333333333333,0.0253333333333333,0.0,0.3766645529486366,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
97260,ＫＮＴ−ＣＴホールディングス,dps_fallback,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A_non_cut_years; E_div_yield,yield_below_2pct,div_history_short,,jquants,False,False,False,False,False,False
18140,大末建設,none,,,,0.0491525423728813,0.0491525423728813,0.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
81410,新光商事,none,,,,0.009534706331045,0.009534706331045,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
44100,ハリマ化成グループ,dps_fallback,0.04580152671755725,0.04579496334206527,0.04580152671755725,0.0457949633420652,0.0458015267175572,0.0,1.7476394849785408,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,TT_not_all_pass,,yf_source_high_yield,yf,False,False,False,False,False,False
35930,ホギメディカル,none,,,,0.0,0.0,0.0,0.2329143754909662,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
79170,ＺＡＣＲＯＳ,dps_fallback,0.09833585476550681,0.09856640534719487,0.09833585476550681,0.0985664053471948,0.0983358547655068,0.0,1.0025163563160544,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,OK,div_split_adjusted,high_yield_risk; yf_source_high_yield,yf,True,False,False,False,True,False
72710,安永,none,,,,0.0124740124740124,0.0124740124740124,0.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:cfo_pos_ratio; data_missing:fcf_pos_ratio; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
38260,システムインテグレータ,none,,,,0.0220264317180616,0.0220264317180616,1.0,0.194647201946472,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
52100,日本山村硝子,dps_fallback,0.04845656855707107,0.050177364581665204,0.04845656855707107,0.0501773645816652,0.048456568557071,0.0,0.1339273380301146,A_non_cut_years,TT_not_all_pass,div_split_adjusted,yf_source_high_yield,yf,False,False,False,False,False,False
46250,アトミクス,none,,,,0.024390243902439,0.024390243902439,10.0,0.2445652173913043,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,OK,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,True,False
61370,小池酸素工業,none,,,,0.1150627615062761,0.1150627615062761,0.0,0.4665815240527884,A_non_cut_years; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False,False
44990,Ｓｐｅｅｅ,dps_fallback,0.0,0.0,0.0,0.0,0.0,1.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,div_history_short,,jquants,False,False,False,False,False,False
54800,日本冶金工業,dps_fallback,0.046267087276550996,0.04629074065042361,0.046267087276550996,0.0462907406504236,0.0462670872765509,0.0,0.3171118751653002,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,TT_not_all_pass,div_split_adjusted,yf_source_high_yield,yf,False,False,False,False,False,False
98760,コックス,dps_fallback,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A_non_cut_years; E_div_yield,TT_not_all_pass; yield_below_2pct,div_history_short,,jquants,False,False,False,False,False,False
51920,三ツ星ベルト,dps_fallback,0.04603960396039604,0.04631897371523242,0.04603960396039604,0.0463189737152324,0.046039603960396,0.0,0.8587258840669286,A_non_cut_years; D_fcf_payout,TT_not_all_pass,div_split_adjusted,yf_source_high_yield,yf,False,False,False,False,False,False
98270,リリカラ,dps_fallback,0.05546995377503852,0.055414157347567126,0.05546995377503852,0.0554141573475671,0.0554699537750385,4.0,0.6655948553054662,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,TT_not_all_pass,,yf_source_high_yield,yf,False,False,False,False,False,False
62100,ＴＯＹＯイノベックス,dps_fallback,0.05343511450381679,0.05348175514435436,0.05343511450381679,0.0534817551443543,0.0534351145038167,0.0,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,TT_not_all_pass,,yf_source_high_yield,yf,False,False,False,False,False,False
75210,ムサシ,none,,,,0.0166848023213638,0.0166848023213638,0.0,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
67230,ルネサスエレクトロニクス,dps_fallback,0.012326656394453005,0.012342980987591337,0.012326656394453005,0.0123429809875913,0.012326656394453,3.0,0.4367643528923997,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,div_history_short,,yf,False,False,False,False,False,False
51860,ニッタ,none,,,,0.0306345733041575,0.0306345733041575,0.0,0.99741109142935,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
62010,豊田自動織機,none,,,,0.0,0.0,0.0,0.663662960795787,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
99820,タキヒヨー,none,,,,0.0184577522559474,0.0184577522559474,0.0,0.1049403747870528,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,shares_missing; div_split_adjusted; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
71270,一家ホールディングス,dps_fallback,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,div_history_short,,jquants,False,False,False,False,False,False
39410,レンゴー,none,,,,0.0319233838786911,0.0319233838786911,0.0,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,shares_missing; yield_total_fallback_dps,yield_total_fallback_dps,yf,False,False,False,False,False,False
